GrpId,ArtId,ArtPath,TitleId,AltTitleId,FlavorTextId,ReminderTextId,TypeTextId,SubtypeTextId,ArtistCredit,ArtSize,Rarity,ExpansionCode,DigitalReleaseSet,IsToken,IsPrimaryCard,IsDigitalOnly,IsRebalanced,RebalancedCardGrpId,DefunctRebalancedCardGrpId,AlternateDeckLimit,CollectorNumber,CollectorMax,UsesSideboard,OldSchoolManaText,LinkedFaceType,RawFrameDetail,Watermark,TextChangeData,Power,Toughness,Colors,ColorIdentity,FrameColors,IndicatorColors,Types,Subtypes,Supertypes,AbilityIds,HiddenAbilityIds,LinkedFaceGrpIds,LinkedAbilityTemplateCardGrpIds,AbilityIdToLinkedTokenGrpId,AbilityIdToLinkedConjurations,KnownSupportedStyles,AdditionalFrameDetails,ExtraFrameDetails,Tags,Order_LandLast,Order_ColorOrder,Order_CreaturesFirst,Order_ManaCostDifficulty,Order_CMCWithXLast,Order_Title,Order_MythicToCommon,Order_BasicLandsFirst
77192,416396,,498563,0,1,0,261554,8972,Andrey Kuzinskiy,0,5,AFR,,0,1,0,0,81187,0,0,87,281,0,o2oB,0,B legendary,,,5,5,3,3,3,,2,"81,78",2,"143684:498565,143685:498567",,,,143685:77375,,DA,,,,0,2,0,1,3,acererakthearchlic,0,1
77193,416350,,498568,0,1,0,261554,498569,Aleksi Briclot,0,4,AFR,,0,1,0,0,0,0,0,88,281,0,o4oBoB,0,B legendary,,,6,6,3,3,3,,2,"124,150",2,"143686,143687,143688:498574",,,,,,DA,,,,0,2,0,2,6,asmodeusthearchfie,1,1
77194,418848,,498575,0,1,0,8,498576,Lars Grant-West,0,2,AFR,,0,1,0,0,83640,0,0,89,281,0,o4oBoB,0,B,,,6,5,3,3,3,,2,390,,143691:498582,"145741:543077,145742:543079",,,,,"DA,RLB",,,,0,2,0,2,6,balefulbeholder,3,1
77195,418866,,498584,0,498585,0,8,1318,Mark Zug,0,3,AFR,,0,1,0,0,0,0,0,90,281,0,o5oBoB,0,B,,,4,4,3,3,3,,2,21,,"8,143692:498587",,,,,,"DA,FF",,,,0,2,0,2,7,blackdragon,2,1
77196,418877,,498589,0,1,0,261614,0,Daniel Ljunggren,0,5,AFR,,0,1,0,0,0,0,0,91,281,0,oBoBoB,0,B artifact legendary,,,,,3,3,3,,1,,2,"143693,143694:554501",,,,"143693:77375,143694:77374",,DA,,,,0,2,1,3,3,thebookofviledar,0,1
77197,416283,,498593,0,498594,0,16,0,Zoltan Boros,0,3,AFR,,0,1,0,0,0,0,0,92,281,0,o1oB,0,B,,,,,3,3,3,,10,,,143695,,,,,,DA,,,,0,2,1,1,2,checkfortraps,2,1
77198,418847,,498596,0,498597,0,8,1432,Aleksi Briclot,0,2,AFR,,0,1,0,0,0,0,0,93,281,0,o3oB,0,B,,,4,3,3,3,3,,2,63,,143696:498599,,,,,,"DA,RLB",,,,0,2,0,1,4,clatteringskeletons,3,1
77199,418855,,498600,0,498601,0,10,0,Irina Nordsol,0,2,AFR,,0,1,0,0,0,0,0,94,281,0,o1oB,0,B,,,,,3,3,3,,4,,,"95354,140014",183,,,140014:77381,,DA,,,,0,2,1,1,2,deadlydispute,3,1
77200,418864,,498602,0,498604,0,8,498603,Lius Lasahido,0,3,AFR,,0,1,0,0,81213,0,0,95,281,0,o2oBoB,0,B,,,2,2,3,3,3,,2,"394,16",,"143697,143698",,,,143698:77372,,DA,,,,0,2,0,2,4,deathpriestofmyrk,2,1
77201,418869,,498607,0,498608,0,16,0,Alexander Mokhov,0,3,AFR,,0,1,0,0,0,0,0,96,281,0,o2oB,0,B,,,,,3,3,3,,10,,,143699,,,,,,DA,,,,0,2,1,1,3,demogorgonsclutche,2,1
77202,418853,,498610,0,498611,0,16,0,Steven Russell Black,0,2,AFR,,0,1,0,0,0,0,0,97,281,0,oB,0,B,,,,,3,3,3,,10,,,143700,,,,,,DA,,,,0,2,1,1,1,devourintellect,3,1
77203,418865,,498613,0,498615,0,8,498614,Jodie Muir,0,3,AFR,,0,1,0,0,0,0,0,98,281,0,o4oB,0,B,,,4,3,3,3,3,,2,"27,67",,"13,143701:498617",,,,143701:77373,,DA,,,,0,2,0,1,5,drider,2,1
77204,418861,,498618,0,498619,0,8,572,Svetlin Velinov,0,3,AFR,,0,1,0,0,0,0,0,99,281,0,oB,0,B,,,2,1,3,3,3,,2,81,,"76735:498620,143702:498622",,,,,,DA,,,,0,2,0,1,1,dungeoncrawler,2,1
77205,416349,,498623,0,1,0,261554,288348,Lars Grant-West,0,5,AFR,,0,1,0,0,0,0,0,100,281,0,o2oBoB,0,B legendary,,,5,2,3,3,3,,2,"81,21",2,"7,8,76735:498624,143703:498626",,,,,,"DA,FF,RLB",,,,0,2,0,2,4,ebondeathdracolich,0,1
77206,418857,,498627,0,498628,0,10,0,Kari Christensen,0,2,AFR,,0,1,0,0,83642,0,0,101,281,0,o4oBoB,0,B,,,,,3,3,3,,4,,,143704,,,,,,DA,,,,0,2,1,2,6,eyesofthebeholder,3,1
77207,418852,,498630,0,498631,0,16,0,Alix Branwyn,0,2,AFR,,0,1,0,0,81188,0,0,102,281,0,o1oB,0,B,,,,,3,3,3,,10,,,143705,,,,,,DA,,,,0,2,1,1,2,fatesreversal,3,1
77208,418856,,498633,0,498634,0,10,0,Maria Zolotukhina,0,2,AFR,,0,1,0,0,0,0,0,103,281,0,oB,0,B,,,,,3,3,3,,4,,,143707,143706,,,,,DA,,,,0,2,1,1,1,feigndeath,3,1
77209,418872,,498637,0,1,0,8,261518,Lorenzo Mastroianni,0,4,AFR,,0,1,0,0,0,0,0,104,281,0,oB,0,B,,,1,1,3,3,3,,2,"39,45",,"142,143708,143709",183,,,143708:77381,,DA,,,,0,2,0,1,1,forswornpaladin,1,1
77210,418875,,498640,0,1,0,8,1012,Olivier Bernard,0,4,AFR,,0,1,0,0,0,0,0,105,281,0,o2oBoB,0,B,,,4,3,3,3,3,,2,51,,"143710:498642,143711:498645",,,,,,"DA,RLB",,,,0,2,0,2,4,gelatinouscube,1,1
77211,418859,,498646,0,498647,0,16,0,Justine Cruz,0,2,AFR,,0,1,0,0,0,0,0,106,281,0,o2oBoB,0,B,,,,,3,3,3,,10,,,143712,183,,,143712:77381,,DA,,,,0,2,1,2,4,grimbounty,3,1
77212,418862,,498649,0,498651,0,8,498650,Jason A. Engle,0,3,AFR,,0,1,0,0,0,0,0,107,281,0,o1oB,0,B,,,5,3,3,3,3,,2,"34,368",,"7,143713",,,,,,DA,,,,0,2,0,1,2,grimwanderer,2,1
77213,418849,,498654,0,1,0,8,413843,Valera Lutfullina,0,2,AFR,,0,1,0,0,0,0,0,108,281,0,o4oB,0,B,,,4,4,3,3,3,,2,"39,368",,144230,183,,,144230:77381,,DA,,,,0,2,0,1,5,heraldofhadar,3,1
77214,418843,,498660,0,498662,0,8,498661,Irina Nordsol,0,2,AFR,,0,1,0,0,0,0,0,109,281,0,o1oB,0,B,,,2,2,3,3,3,,2,"27,368",,143718:498664,,,,,,DA,,,,0,2,0,1,2,hiredhexblade,3,1
77215,418842,,498665,0,498667,0,8,498666,Anna Pavleeva,0,2,AFR,,0,1,0,0,0,0,0,110,281,0,o1oB,0,B,,,1,3,3,3,3,,2,"394,56",,143719:498669,183,,,143719:77381,,DA,,,,0,2,0,1,2,hoardrobber,3,1
77216,418860,,498670,0,1,0,8,498671,Michele Parisi,0,3,AFR,,0,1,0,0,0,0,0,111,281,0,o1oB,0,B,,,2,1,3,3,3,,2,"393,56",,144231:502612,,,,,,DA,,,,0,2,0,1,2,lightfootrogue,2,1
77217,413964,,498678,0,1,0,261939,498679,Tyler Jacobson,0,5,AFR,,0,1,0,0,0,0,0,112,281,0,o3oBoB,0,"B planeswalker, 4 abilities",,,,4,3,3,3,,8,397,2,"143724:498681,143725,143726,143728",143727,,,143726:77373,,"DA,MP",,,,0,2,1,2,5,lolthspiderqueen,0,1
77218,418851,,20912,0,1,0,8,20912,Billy Christian,0,2,AFR,,0,1,0,0,83643,0,0,113,281,0,o3oB,0,B,,,2,1,3,3,3,,2,194,,"7,8,143729",,,,,,"DA,RLB",,,,0,2,0,1,4,manticore,3,1
77219,418867,,498688,0,498689,0,10,0,Izzy,0,3,AFR,,0,1,0,0,0,0,0,114,281,0,o1oB,0,B,,,,,3,3,3,,4,,,143730,,,,,,DA,,,,0,2,1,1,2,powerwordkill,2,1
77220,418858,,498691,0,1,0,9,426,Gabor Szikszai,0,2,AFR,,0,1,0,0,81189,0,0,115,281,0,o2oB,0,B,,,,,3,3,3,,3,6,,"1027,143567:498692,143731",,,,,,DA,,,,0,2,1,1,3,precipitousdrop,3,1
77221,418868,,498694,0,498695,0,10,0,Campbell White,0,3,AFR,,0,1,0,0,0,0,0,116,281,0,oB,0,B,,,,,3,3,3,,4,,,143732,,,,,,DA,,,,0,2,1,1,1,rayofenfeeblement,2,1
77222,418870,,498697,0,1,0,7,919,Olena Richards,0,3,AFR,,0,1,0,0,0,0,0,117,281,0,oB,0,B artifact,,,,,3,3,3,,1,28,,"143733,143734,1319",,,,,,DA,,,,0,2,1,1,1,reaperstalisman,2,1
77223,418845,,498700,0,498701,0,8,572,Jason A. Engle,0,2,AFR,,0,1,0,0,81219,0,0,118,281,0,o1oB,0,B,,,2,1,3,3,3,,2,81,,143735:498703,,,,,,DA,,,,0,2,0,1,2,sepulcherghoul,3,1
77224,418841,,498704,0,1,0,8,572,Dave Kendall,0,2,AFR,,0,1,0,0,0,0,0,119,281,0,oB,0,B,,,1,1,3,3,3,,2,81,,143737:498708,"145743:543082,145744:543084",,,145744:77381,,DA,,,,0,2,0,1,1,shamblingghast,3,1
77225,418863,,498710,0,498712,0,8,498711,Aaron Miller,0,3,AFR,,0,1,0,0,0,0,0,120,281,0,o2oB,0,B,,,1,4,3,3,3,,2,"130,297",,"116826:498713,143738",183,,,116826:77381,,DA,,,,0,2,0,1,3,skullportmerchant,2,1
77226,418876,,498715,0,1,0,7,0,Jason Felix,0,4,AFR,,0,1,0,0,0,0,0,121,281,0,oXoB,0,B artifact,,,,,3,3,3,,1,,,"143739:498717,143740:498719",,,,,,DA,,,,0,2,1,1,1001,sphereofannihilati,1,1
77227,418854,,498720,0,1,0,7,919,Deruchenko Alexander,0,2,AFR,,0,1,0,0,0,0,0,122,281,0,o1oB,0,B artifact,,,,,3,3,3,,1,28,,"116826:498721,143741,1319",183,,,116826:77381,,DA,,,,0,2,1,1,2,thievestools,3,1
77228,418844,,498723,0,498724,0,8,901,Alex Brock,0,2,AFR,,0,1,0,0,0,0,0,123,281,0,o2oB,0,B,,,2,3,3,3,3,,2,74,,143742:498726,,,,,,DA,,,,0,2,0,1,3,vampirespawn,3,1
77229,416355,,498727,0,1,0,7,919,Caio Monteiro,0,4,AFR,,0,1,0,0,0,0,0,124,281,0,oB,0,B artifact,,,,,3,3,3,,1,28,,"143743,143745:498731,143746",143744,,,,,"DA,DA_AA",,,,0,2,1,1,1,vorpalsword,1,1
77230,418871,,498733,0,1,0,9,498226,Kieran Yanner,0,3,AFR,,0,1,0,0,0,0,0,125,281,0,oB,0,B Class,,,,,3,3,3,,3,400,,"143747,143748,146506,143749,143750,146507,143751:552861","143749,143751:552861",,,,,,,,,0,2,1,1,1,warlockclass,2,1
77231,418873,,498739,0,1,0,8,901,Mike Jordana,0,4,AFR,,0,1,0,0,0,0,0,126,281,0,o3oBoB,0,B,,,4,4,3,3,3,,2,74,,"8,143752,143753:498742",,,,,,"DA,RLB",,,,0,2,0,2,5,westgateregent,1,1
77232,418874,,498743,0,498744,0,8,266225,Slawomir Maniak,0,4,AFR,,0,1,0,0,0,0,0,127,281,0,o1oB,0,B,,,3,2,3,3,3,,2,"81,64",,"76735:498745,143754:498747",,,,143754:77375,,"DA,RLB",,,,0,2,0,1,2,wight,1,1
77233,418846,,498749,0,498750,0,8,498559,Simon Dominic,0,2,AFR,,0,1,0,0,0,0,0,128,281,0,o2oB,0,B,,,2,2,3,3,3,,2,"256,56",,"1,143666:498751",,,,,,DA,,,,0,2,0,1,3,yuantifangblade,3,1
77234,418850,,286058,0,498752,0,8,286058,Nicholas Gregory,0,2,AFR,,0,1,0,0,0,0,0,129,281,0,o3oBoB,0,B,,,3,5,3,3,3,,2,"81,50",,143755,,,,,,DA,,,,0,2,0,2,5,zombieogre,3,1
77235,418880,,498754,0,498755,0,8,265796,Caio Monteiro,0,2,AFR,,0,1,0,0,81931,0,0,130,281,0,o1oR,0,R,,,2,2,4,4,4,,2,"221,77",,143756:498757,,,,,,DA,,,,0,3,0,1,2,armoryveteran,3,1
77236,418908,,498758,0,1,0,9,498226,Campbell White,0,3,AFR,,0,1,0,0,0,0,0,131,281,0,oR,0,R Class,,,,,4,4,4,,3,400,,"143757,143758,146508,143759,143760,146509,1567","143759,1567",,,,,,,,,0,3,1,1,1,barbarianclass,2,1
77237,418897,,498763,0,1,0,8,361,April Prime,0,3,AFR,,0,1,0,0,0,0,0,132,281,0,o1oR,0,R,,,2,2,4,4,4,,2,34,,"143761,143762:498766",,,,143762:77378,,DA,,,,0,3,0,1,2,battlecrygoblin,2,1
77238,418888,,498768,0,498769,0,7,919,Chris Rallis,0,2,AFR,,0,1,0,0,0,0,0,133,281,0,oR,0,R artifact,,,,,4,4,4,,1,28,,"136299,1268",,,,,,DA,,,,0,3,1,1,1,bootsofspeed,3,1
77239,418879,,498770,0,498771,0,8,288738,Gabor Szikszai,0,2,AFR,,0,1,0,0,0,0,0,134,281,0,o1oR,0,R,,,1,3,4,4,4,,2,"130,61",,143763:498773,,,,,,DA,,,,0,3,0,1,2,brazendwarf,3,1
77240,418905,,498774,0,498775,0,10,0,Olena Richards,0,3,AFR,,0,1,0,0,0,0,0,135,281,0,o1oR,0,R,,,,,4,4,4,,4,,,143764:498777,,,,,,DA,,,,0,3,1,1,2,burninghands,2,1
77241,418902,,498778,0,1,0,8,264749,David Palumbo,0,3,AFR,,0,1,0,0,0,0,0,136,281,0,o2oRoR,0,R,,,4,3,4,4,4,,2,"39,61",,144232:502614,,,,,,DA,,,,0,3,0,2,4,chaoschanneler,2,1
77242,418906,,498785,0,498786,0,10,0,Francisco Miyara,0,3,AFR,,0,1,0,0,0,0,0,137,281,0,o1oR,0,R,,,,,4,4,4,,4,,,"30235,143769:552331",,,,,,DA,,,,0,3,1,1,2,criticalhit,2,1
77243,418912,,498789,0,1,0,261554,266437,Wisnu Tan,0,4,AFR,,0,1,0,0,0,0,0,138,281,0,o3oR,0,R legendary,,,3,2,4,4,4,,2,"27,61",2,164917:679407,"164916,164916",,,,,"DA,RLB",,,,0,3,0,1,4,delinawildmage,1,1
77244,418895,,498795,0,1,0,10,0,Campbell White,0,2,AFR,,0,1,0,0,0,0,0,139,281,0,o1oR,0,R,,,,,4,4,4,,4,,,"143774,143775:498798",,,,,,DA,,,,0,3,1,1,2,dragonsfire,3,1
77245,418889,,498799,0,1,0,7,919,Anna Podedworna,0,2,AFR,,0,1,0,0,0,0,0,140,281,0,oR,0,R artifact,,,,,4,4,4,,1,28,,"7,93125:498800,4712,2792",,,,,,DA,,,,0,3,1,1,1,duelingrapier,3,1
77246,418887,,498801,0,1,0,8,611,Aaron Miller,0,2,AFR,,0,1,0,0,0,0,0,141,281,0,o4oRoR,0,R,,,6,6,4,4,4,,2,25,,144234:502618,,,,,,DA,,,,0,3,0,2,6,earthcultelemental,3,1
77247,418894,,498808,0,1,0,10,0,Josu Hernaiz,0,2,AFR,,0,1,0,0,0,0,0,142,281,0,o3oRoR,0,R,,,,,4,4,4,,4,,,144235:502620,,,,,,DA,,,,0,3,1,2,5,faridehsfireball,3,1
77248,418916,,498815,0,1,0,8,1432,Xavier Ribeiro,0,5,AFR,,0,1,0,0,0,0,0,143,281,0,o1oRoR,0,R,,,3,1,4,4,4,,2,63,,"8,86476:498816,143783:552332",,,,,,DA,,,,0,3,0,2,3,flameskull,0,1
77249,418878,,498820,0,498821,0,8,31788,Mike Jordana,0,2,AFR,,0,1,0,0,0,0,0,144,281,0,oR,0,R,,,1,1,4,4,4,,2,"34,77",,"9,143784:498823",,,,,,"DA,RLB",,,,0,3,0,1,1,goblinjavelineer,3,1
77250,418904,,498824,0,1,0,7,919,Kari Christensen,0,3,AFR,,0,1,0,0,0,0,0,145,281,0,o1oR,0,R artifact,,,,,4,4,4,,1,28,,"141733,140025,144247:506822",,,,"144247:77378,144247:77378",,DA,,,,0,3,1,1,2,goblinmorningstar,2,1
77251,418884,,498829,0,1,0,8,1099,Tuan Duong Chu,0,2,AFR,,0,1,0,0,0,0,0,146,281,0,o3oR,0,R,,,3,3,4,4,4,,2,50,,144237:502624,"183,183,183",,,"144237:77381,144237:77381,144237:77381",,DA,,,,0,3,0,1,4,hoardingogre,3,1
77252,418911,,498835,0,498836,0,8,18241,Mark Zug,0,4,AFR,,0,1,0,0,0,0,0,147,281,0,o1oRoR,0,R,,,2,3,4,4,4,,2,"34,56",,"119238,143791:498838",,,,,,DA,,,,0,3,0,2,3,hobgoblinbanditlor,1,1
77253,418881,,498839,0,498841,0,8,498840,Karl Kopinski,0,2,AFR,,0,1,0,0,0,0,0,148,281,0,o1oR,0,R,,,3,1,4,4,4,,2,"34,107",,143792:498843,,,,,,DA,,,,0,3,0,1,2,hobgoblincaptain,3,1
77254,418899,,498844,0,498845,0,8,361,Filip Burburan,0,3,AFR,,0,1,0,0,0,0,0,149,281,0,o1oRoR,0,R,,,3,3,4,4,4,,2,34,,9,,,,,,"DA,RLB",,,,0,3,0,2,3,hulkingbugbear,2,1
77255,418890,,498846,0,498847,0,16,0,Alix Branwyn,0,2,AFR,,0,1,0,0,0,0,0,150,281,0,o2oR,0,R,,,,,4,4,4,,10,,,143793:498849,183,,,143793:77381,,DA,,,,0,3,1,1,3,improvisedweaponry,3,1
77256,418917,,498850,0,498851,0,261554,1318,Jesper Ejsing,0,5,AFR,,0,1,0,0,0,0,0,151,281,0,o4oRoR,0,R legendary,,,6,6,4,4,4,,2,21,2,"138085,8,9,143794:498853",147064:498853,,,,,"DA,FF,RLB",,,,0,3,0,2,6,infernoofthestar,0,1
77257,418885,,498854,0,498856,0,8,498855,Randy Vargas,0,2,AFR,,0,1,0,0,0,0,0,152,281,0,o3oR,0,R,,,4,3,4,4,4,,2,"21,77",,143795:498858,,,,,,DA,,,,0,3,0,1,4,jadedsellsword,3,1
77258,418892,,498859,0,498860,0,16,0,Justine Cruz,0,2,AFR,,0,1,0,0,0,0,0,153,281,0,oR,0,R,,,,,4,4,4,,10,,,143796,,,,,,DA,,,,0,3,1,1,1,kickinthedoor,3,1
77259,418907,,498862,0,498863,0,16,0,PINDURSKI,0,3,AFR,,0,1,0,0,0,0,0,154,281,0,o1oRoR,0,R,,,,,4,4,4,,10,,,"138085,95066:498864",,,,,,DA,,,,0,3,1,2,3,magicmissile,2,1
77260,418914,,498865,0,498866,0,16,0,Olivier Bernard,0,4,AFR,,0,1,0,0,0,0,0,155,281,0,oXoRoRoR,0,R,,,,,4,4,4,,10,,,143797:498868,,,,,,DA,,,,0,3,1,3,1003,meteorswarm,1,1
77261,418910,,498869,0,1,0,8,2887,Oriana Menendez,0,4,AFR,,0,1,0,0,0,0,0,156,281,0,oR,0,R,,,0,1,4,4,4,,2,177,,"142,143798:498871",,,,,,"DA,RLB",,,,0,3,0,1,1,minionofthemighty,1,1
77262,418913,,498872,0,1,0,7,0,Brian Valeza,0,4,AFR,,0,1,0,0,0,0,0,157,281,0,o1oR,0,R artifact,,,,,4,4,4,,1,,,"143799,143800:498875",,,,,,DA,,,,0,3,1,1,2,orbofdragonkind,1,1
77263,418882,,498876,0,1,0,8,315709,Andrew Mar,0,2,AFR,,0,1,0,0,0,0,0,158,281,0,o2oR,0,R,,,2,2,4,4,4,,2,"130,107",,143801:498878,"145745:543087,145746:543089",,,145746:77381,,DA,,,,0,3,0,1,3,plunderingbarbarian,3,1
77264,418893,,498880,0,498881,0,16,0,Oriana Menendez,0,2,AFR,,0,1,0,0,0,0,0,159,281,0,o2oR,0,R,,,,,4,4,4,,10,,,143802,,,,,,DA,,,,0,3,1,1,3,priceofloyalty,3,1
77265,418903,,498883,0,498884,0,8,1318,Andrey Kuzinskiy,0,3,AFR,,0,1,0,0,0,0,0,160,281,0,o4oRoR,0,R,,,4,4,4,4,4,,2,21,,"8,143803:498886",,,,,,"DA,FF",,,,0,3,0,2,6,reddragon,2,1
77266,418896,,498888,0,498889,0,8,325,Simon Dominic,0,3,AFR,,0,1,0,0,0,0,0,161,281,0,o2oR,0,R,,,2,1,4,4,4,,2,10,,"6,143804:498891",,,,,,"DA,RLB",,,,0,3,0,1,3,rustmonster,2,1
77267,418883,,498892,0,1,0,8,361,Andrew Mar,0,2,AFR,,0,1,0,0,0,0,0,162,281,0,o4oR,0,R,,,4,3,4,4,4,,2,34,,144238:502626,,,,"144238:77378,144238:77378,144238:77378",,DA,,,,0,3,0,1,5,swarminggoblins,3,1
77268,418901,,498896,0,1,0,8,281844,Grzegorz Rutkowski,0,3,AFR,,0,1,0,0,0,0,0,163,281,0,o3oRoR,0,R,,,4,4,4,4,4,,2,"39,107",,"14,143807:498898",146488:498898,,,,,DA,,,,0,3,0,2,5,tigertribehunter,2,1
77269,416176,,498899,0,498900,0,10,0,Alayna Danner,0,2,AFR,,0,1,0,0,0,0,0,164,281,0,o2oRoR,0,R,,,,,4,4,4,,4,,,"87929,116983",183,,,116983:77381,,DA,,,,0,3,1,2,4,unexpectedwindfall,3,1
77270,418886,,498901,0,498903,0,8,498902,Justyna Gil,0,2,AFR,,0,1,0,0,0,0,0,165,281,0,o2oR,0,R,,,2,3,4,4,4,,2,"394,389",,143808,,,,,,DA,,,,0,3,0,1,3,valorsinger,3,1
77271,416362,,161,0,498906,0,16,0,Ekaterina Burmak,0,4,AFR,,0,1,0,0,0,0,0,166,281,1,o2oR,0,R,,,,,4,4,4,,10,,,143809,,,,,,DA,,,,0,3,1,1,3,wish,1,1
77272,418909,,498908,0,498909,0,8,611,Yigit Koroglu,0,4,AFR,,0,1,0,0,0,0,0,167,281,0,o2oR,0,R,,,3,2,4,4,4,,2,25,,143810,,,,143810:77381,,"DA,RLB",,,,0,3,0,1,3,xorn,1,1
77273,418891,,498911,0,498912,0,10,0,Billy Christian,0,2,AFR,,0,1,0,0,0,0,0,168,281,0,o1oR,0,R,,,,,4,4,4,,4,,,143812,"145747,145748",,,,,DA,,,,0,3,1,1,2,youcometothegnol,3,1
77274,418898,,498916,0,1,0,10,0,Lie Setiawan,0,3,AFR,,0,1,0,0,0,0,0,169,281,0,o1oR,0,R,,,,,4,4,4,,4,,,143814,"145749,145750",,,,,DA,,,,0,3,1,1,2,youfindsomeprison,2,1
77275,418900,,498920,0,498921,0,10,0,Aaron Miller,0,3,AFR,,0,1,0,0,0,0,0,170,281,0,o2oR,0,R,,,,,4,4,4,,4,,,143815,"145751,145752",,,145752:77378,,DA,,,,0,3,1,1,3,youseeapairofgo,2,1
77276,419406,,498924,0,498926,0,261554,498925,Zezhou Chen,0,4,AFR,,0,1,0,0,0,0,0,171,281,0,o3oRoR,0,R legendary,,,7,3,4,4,4,,2,"32,107",2,"14,143816:498928",,,,,,"DA,RLB",,,,0,3,0,2,5,zaltofiregiantdu,1,1
77277,413965,,498929,0,1,0,261939,498930,Heonhwa Choe,1,5,AFR,,0,1,0,0,0,0,0,172,281,0,o2oRoR,0,"R planeswalker, 3 abilities",,,,4,4,4,4,,8,399,2,"143817,143818,143820","119398,143819",,,143818:77377,,"DA,MP",,,,0,3,1,2,4,zarielarchdukeof,0,1
77278,416194,,498935,0,498936,0,8,325,Jason Kang,0,2,AFR,,0,1,0,0,0,0,0,173,281,0,o3oG,0,G,,,3,3,5,5,5,,2,10,,143821:498938,,,,,,"DA,RLB",,,,0,4,0,1,4,bulette,3,1
77279,418930,,498939,0,498940,0,10,0,Gabor Szikszai,0,2,AFR,,0,1,0,0,0,0,0,174,281,0,o1oG,0,G,,,,,5,5,5,,4,,,143822,,,,,,DA,,,,0,4,1,1,2,bullsstrength,3,1
77280,418942,,498942,0,498943,0,10,0,Olivier Bernard,0,3,AFR,,0,1,0,0,0,0,0,175,281,0,o2oG,0,G,,,,,5,5,5,,4,,,143825,"145753,145754",,,,,DA,,,,0,4,1,1,3,chooseyourweapon,2,1
77281,418948,,498948,0,498949,0,8,46450,Sam Guay,0,4,AFR,,0,1,0,0,0,0,0,176,281,0,oGoGoG,0,G,,,2,1,5,5,5,,2,"27,23",,13428,,,,,,DA,,,,0,4,0,3,3,circleofdreamsdru,1,1
77282,418922,,498950,0,498952,0,8,498951,Nicholas Elias,0,2,AFR,,0,1,0,0,0,0,0,177,281,0,o2oG,0,G,,,2,4,5,5,5,,2,"39,27,23",,143826:552333,,,,,,DA,,,,0,4,0,1,3,circleofthemoond,3,1
77283,418927,,498956,0,498957,0,16,0,Zezhou Chen,0,2,AFR,,0,1,0,0,0,0,0,178,281,0,o1oG,0,G,,,,,5,5,5,,10,,,143827,,,,,,DA,,,,0,4,1,1,2,compelledduel,3,1
77284,416190,,498959,0,498960,0,8,866,Alessandra Pisano,0,2,AFR,,0,1,0,0,0,0,0,179,281,0,o2oG,0,G,,,2,2,5,5,5,,2,79,,143828:498962,,,,,,"DA,RLB",,,,0,4,0,1,3,direwolfprowler,3,1
77285,418945,,498963,0,1,0,9,498226,Svetlin Velinov,0,3,AFR,,0,1,0,0,81074,0,0,180,281,0,o1oG,0,G Class,,,,,5,5,5,,3,400,,"20686,143829,146510,13760,143830,146512,143832","13760,143832",,,,,,,,,0,4,1,1,2,druidclass,2,1
77286,418956,,498968,0,1,0,261939,498969,Anna Steinbauer,1,5,AFR,,0,1,0,0,81190,0,0,181,281,0,o2oGoG,0,"G planeswalker, 3 abilities",,,,4,5,5,5,,8,396,2,"143833,143834,143836",143835,,,,,"DA,MP",,,,0,4,1,2,4,ellywicktumblestrum,0,1
77287,418924,,498974,0,498976,0,8,498975,Francisco Miyara,0,2,AFR,,0,1,0,0,0,0,0,182,281,0,o4oG,0,G,,,4,1,5,5,5,,2,"39,27,401",,"13,103216:498977",,,,103216:77380,,DA,,,,0,4,0,1,5,elturgardranger,3,1
77288,418931,,498978,0,1,0,9,426,Lindsey Look,0,2,AFR,,0,1,0,0,81192,0,0,183,281,0,o2oG,0,G,,,,,5,5,5,,3,6,,"1570,143567:498979,143837",1433,,,,,DA,,,,0,4,1,1,3,findthepath,3,1
77289,418950,,498981,0,1,0,8,267116,Brent Hollowell,0,4,AFR,,0,1,0,0,0,0,0,184,281,0,o3oGoG,0,G,,,4,4,5,5,5,,2,"145,160",,"14,9,143838:498983",,,,,,DA,,,,0,4,0,2,5,froghemoth,1,1
77290,418920,,498984,0,498986,0,8,498985,Jesper Ejsing,0,2,AFR,,0,1,0,0,0,0,0,185,281,0,o1oG,0,G,,,2,2,5,5,5,,2,391,,143839:498988,,,,,,"DA,RLB",,,,0,4,0,1,2,gnollhunter,3,1
77291,418940,,498989,0,498990,0,8,1318,Ilse Gort,0,3,AFR,,0,1,0,0,0,0,0,186,281,0,o4oGoG,0,G,,,4,4,5,5,5,,2,21,,"8,143840:498992",1517:498992,,,,,"DA,FF",,,,0,4,0,2,6,greendragon,2,1
77292,418926,,498994,0,498995,0,8,1255,Chris Rahn,0,2,AFR,,0,1,0,0,0,0,0,187,281,0,o4oGoG,0,G,,,7,6,5,5,5,,2,32,,1102:498996,,,,,,DA,,,,0,4,0,2,6,hillgiantherdgorge,3,1
77293,418936,,498997,0,1,0,10,0,Izzy,0,3,AFR,,0,1,0,0,0,0,0,188,281,0,o3oG,0,G,,,,,5,5,5,,4,,,"143841,138085,143842",,,,,,DA,,,,0,4,1,1,4,huntersmark,2,1
